id,song_title,song_artist,label
T1_TRAIN_0778,Ella,José Alfredo Jiménez,NM
T1_TRAIN_0779,Amor Bonito,Aventura,NM
T1_TRAIN_0780,Tu Silencio,MKS & Duki,NM
T1_TRAIN_0781,Labios Compartidos,Maná,M
T1_TRAIN_0782,La Vecina,Los Amigos Invisibles,NM
T1_TRAIN_0783,Gasolina,Daddy Yankee,M
T1_TRAIN_0784,El Infiernito,Calibre 50,M
T1_TRAIN_0785,Dos Mujeres Un Camino,Laura León,NM
T1_TRAIN_0786,Si Te Vuelvo a Ver,La Maquinaria Norteña,NM
T1_TRAIN_0787,Risa,Babasónicos,NM
T1_TRAIN_0788,Rompe,Daddy Yankee,M
T1_TRAIN_0789,Taboga,Oscar D'León,NM
T1_TRAIN_0790,Amor a la Mexicana,Thalía,NM
T1_TRAIN_0791,El Patrón,Banda MS de Sergio Lizárraga,M
T1_TRAIN_0792,Ave María,David Bisbal,NM
T1_TRAIN_0793,Si No Fuera Por...,Soda Stereo,NM
T1_TRAIN_0794,Ven Pa Ca,Croatia Squad,NM
T1_TRAIN_0795,Control,Alex Rose & De La Ghetto,M
T1_TRAIN_0796,Siente El Boom,"Boy Wonder CF (Ft. Randy & Tito ""El Bambino"")",M
T1_TRAIN_0797,Aquí Estás (Tejanas Unidas En Cristo),"Genyva Salas (Ft. Aisha Aparicio, Alyssa Torres, Angelique, Anikka Garza, Christine Phillips, Cortney, Cristina Salinas, Crystal Torres, Demmi García, Di Marie, Krystalina Vallejo, Machy de la, Magali de la Rosa, Margarita Canela, Marisela Hernández, Mónica Saldivar, Patsy Torres, Perla Quintanilla, Rebecca Valadez, Sarah Monique, Savannah Votion, Shelly Lares, Stephanie Bergara & Vee González)",NM
T1_TRAIN_0798,La Ventanita,Sergio Vargas,NM
T1_TRAIN_0799,Mi destino fue quererte,El cejas y su banda fuego,NM
T1_TRAIN_0800,Rompecabezas,Los Concorde,M
T1_TRAIN_0801,Cobarde,Yuridia,NM
T1_TRAIN_0802,Si Te Vas,Shakira,M
T1_TRAIN_0803,La Cura,Frankie Ruiz,M
T1_TRAIN_0804,Los Hombres No Lloran,Cazzu,NM
T1_TRAIN_0805,Mujer Amante,Rata Blanca,M
T1_TRAIN_0806,Sedúceme,La India,NM
T1_TRAIN_0807,No Quiere Enamorarse,Ozuna,M
T1_TRAIN_0808,Gangster,"Amarion (Ft. Ñengo Flow, Jon Z, Juanka, Kendo Kaponi, Myke Towers, Pacho El Antifeka, Tempo & Yomo)",NM
T1_TRAIN_0809,Frio de ausencia,Galy Galiano,NM
T1_TRAIN_0810,El Adicto,Botellita De Jerez,NM
T1_TRAIN_0811,Vamonos,José Alfredo Jiménez,NM
T1_TRAIN_0812,El hijo del pueblo,Vicente Fernández,NM
T1_TRAIN_0813,Me Está Gustando,Banda Los Recoditos,NM
T1_TRAIN_0814,El baleado,Larry hernndez,NM
T1_TRAIN_0815,El Molde,Joe Veras,NM
T1_TRAIN_0816,Por Jugar Al Amor,Los betos,NM
T1_TRAIN_0817,Si Esa Mujer Me Dice Que Si,Frankie Ruiz,NM
T1_TRAIN_0818,Venezia,Hombres G,NM
T1_TRAIN_0819,Solo*,Lenny Tavárez,NM
T1_TRAIN_0820,Sigo Fresh,Fuego & Duki,M
T1_TRAIN_0821,Como Le Hare,Emilio Navaira,NM
T1_TRAIN_0822,Bésame,Valentino (Ft. Manuel Turizo),M
T1_TRAIN_0823,Seis pies abajo,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_0824,Aquí Estoy Yo,"Luis Fonsi (Ft. Aleks Syntek, David Bisbal & Noel Schajris)",NM
T1_TRAIN_0825,Te Necesito,J Álvarez,NM
T1_TRAIN_0826,Ni Dada La Quiero,Los Invasores de Nuevo Leon,M
T1_TRAIN_0827,Versos por la niña muerta,Evelyn Cornejo,NM
T1_TRAIN_0828,Vuelta a la Luna (Remix),YSY A (Ft. Duki & Neo Pistea),M
T1_TRAIN_0829,Homenaje a Héctor Lavoe,Willie Colón & Rubén Blades,NM
T1_TRAIN_0830,El Espacio,Café Tacvba,NM
T1_TRAIN_0831,PÉRDONAME,María Sánchez (Ft. Dellachaouen),NM
T1_TRAIN_0832,Una Aventura,Lucas Arnau & J Alvarez,M
T1_TRAIN_0833,Me Da Vergüenza,La Sonora Santanera,NM
T1_TRAIN_0834,Un Siglo Sin Ti,Chayanne,NM
T1_TRAIN_0835,La Jeepeta,"Nio García, Brray & Juanka",M
T1_TRAIN_0836,Tanto Que Te Amo Tanto,Cabas,NM
T1_TRAIN_0837,Yo Tengo Hoy,Gloria Trevi,NM
T1_TRAIN_0838,La Vacuna,Thalía,NM
T1_TRAIN_0839,LO QUE QUIERAS,Eslabon Armado,M
T1_TRAIN_0840,Hasta Que Salga El Sol,Banda Los Recoditos,NM
T1_TRAIN_0841,La Mesa del Rincón,Los Tigres Del Norte,NM
T1_TRAIN_0842,Hombre de negocios,Julión Álvarez y su Norteño Banda,NM
T1_TRAIN_0843,Pobre Soñador,El Tri,NM
T1_TRAIN_0844,A Labio Dulce,Iskander,M
T1_TRAIN_0845,Sexto Sentido,Gigolo Y La Exce (Ft. Bad Bunny),M
T1_TRAIN_0846,Te amaré,Miguel Bosé,NM
T1_TRAIN_0847,Ke Me Pasará N La Boka,Frank T,NM
T1_TRAIN_0848,El Amor Que Me Das,Annette Moreno,NM
T1_TRAIN_0849,Todo Comienza En La Disco,"Wisin, Daddy Yankee & Yandel",M
T1_TRAIN_0850,El Cantador,La Vela Puerca,NM
T1_TRAIN_0851,Follarte,Estopa,M
T1_TRAIN_0852,El camino,Aleks Syntek y la Gente Normal,NM
T1_TRAIN_0853,Impacto,Enjambre,NM
T1_TRAIN_0854,"Buenos Días, Amor",José José,M
T1_TRAIN_0855,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",M
T1_TRAIN_0856,PERO TÚ,KAROL G & Quevedo,NM
T1_TRAIN_0857,La Vida,Henry Santos,M
T1_TRAIN_0858,El cigarrito bañado,El Komander,NM
T1_TRAIN_0859,Relación (Remix),"Sech, Daddy Yankee & J Balvin (Ft. Farruko & ROSALÍA)",M
T1_TRAIN_0860,El Rey,Kinito Mendez,NM
T1_TRAIN_0861,El Reloj Cucú,Maná,NM
T1_TRAIN_0862,Voy A Vos,Vilma Palma e Vampiros,NM
T1_TRAIN_0863,Mujer Argentina,Nanu,M
T1_TRAIN_0864,Quiéreme Mientras Se Pueda,Manuel Turizo,NM
T1_TRAIN_0865,Bonito,Jarabe de Palo,NM
T1_TRAIN_0866,Ella No Es Tuya,Rochy RD,NM
T1_TRAIN_0867,Piensa En Mi,Agustín Lara,M
T1_TRAIN_0868,TE FUISTE,Enrique Iglesias (Ft. Myke Towers),NM
T1_TRAIN_0869,La Noche Que Te Fuiste,Jesse & Joy,NM
T1_TRAIN_0870,Tren al sur,Los Prisioneros,NM
T1_TRAIN_0871,Como Antes,Bad Bunny,M
T1_TRAIN_0872,Nota de Amor,Wisin (Ft. Carlos Vives & Daddy Yankee),M
T1_TRAIN_0873,Engañadora,Ráfaga,NM
T1_TRAIN_0874,Amor limosnero,Joan Sebastian,NM
T1_TRAIN_0875,Me canse de Rogarte,Nydshe Flow,NM
T1_TRAIN_0876,Soy Lo Que Tú Me Das,Los romanticos de zacatecas,NM
T1_TRAIN_0877,Te Cansaste,Ele A El Dominio,M
T1_TRAIN_0878,Sin Pijama,Becky G & NATTI NATASHA,M
T1_TRAIN_0879,"Hijo de puta policía , te kiero pikar",Yung MA,M
T1_TRAIN_0880,"Ni Te Tengo, Ni Te Olvido",Julio Iglesias,NM
T1_TRAIN_0881,La chiflera,Fefita La Grande,M
T1_TRAIN_0882,La Enorme Distancia,José Alfredo Jiménez,M
T1_TRAIN_0883,Llanto de pasión,El Último De La Fila,NM
T1_TRAIN_0884,El Ardido,Larry Hernandez,M
T1_TRAIN_0885,A Chillar a Otra Parte,Pesado,M
T1_TRAIN_0886,Fuego en el 23,Sonora Ponceña,NM
T1_TRAIN_0887,No Me Digas Que No,Enrique Iglesias (Ft. Wisin & Yandel),M
T1_TRAIN_0888,Las mil y una noches,Flans,NM
T1_TRAIN_0889,Tanto Amor (Versión Pop 2012),Shaila Dúrcal,NM
T1_TRAIN_0890,La Vaca Lechera,Ismael Rivera,NM
T1_TRAIN_0891,La China,Porter,NM
T1_TRAIN_0892,Quisiera Ser,Alejandro Sanz,NM
T1_TRAIN_0893,Complicado y aturdido,Los Pericos,NM
T1_TRAIN_0894,Ay Amor,Los Ángeles Azules,NM
T1_TRAIN_0895,Solo Pienso en Ti,Paulo Londra (Ft. De La Ghetto & Justin Quiles),M
T1_TRAIN_0896,El Amor Que Soñé,Mariah Carey,NM
T1_TRAIN_0897,La Chica Sexy,Sandy & Papo Mc,M
T1_TRAIN_0898,No He Podido Verte,Emmanuel,NM
T1_TRAIN_0899,Genio y Figura,Andy Montañez,NM
T1_TRAIN_0900,Mi única prisión,Rocío Jurado,NM
T1_TRAIN_0901,La chismosa,Los Campesinos de Bambamarca,M
T1_TRAIN_0902,Somos de Calle,Daddy Yankee,NM
T1_TRAIN_0903,Ve Como Ando,"Edwin Luna y La Trakalosa de Monterrey, Dharius & Tiro Loko",NM
T1_TRAIN_0904,El Caminante,La dinastia de tuzantla mich,NM
T1_TRAIN_0905,La luz de mis ojos,Elvis Martinez,M
T1_TRAIN_0906,Por Mi Timidez,Antony Santos,M
T1_TRAIN_0907,La Cama Vacia,Ismael Miranda,NM
T1_TRAIN_0908,Que Lo Nuestro Se Quede Nuestro,Carlos Rivera,NM
T1_TRAIN_0909,Cancioncitas de Amor,Romeo Santos,NM
T1_TRAIN_0910,Fotonovela,Ivan,NM
T1_TRAIN_0911,Conteo,Don Omar,M
T1_TRAIN_0912,Qué Bonita es mi Tierra,Carlos Rivera,NM
T1_TRAIN_0913,Soldadito marinero,Fito & Fitipaldis,NM
T1_TRAIN_0914,La Media Vuelta,Luis Miguel,M
T1_TRAIN_0915,Dos Seres Que Se Aman,"Adan ""Chalino"" Sanchez",NM
T1_TRAIN_0916,Saboréalo,Vico C,M
T1_TRAIN_0917,Que nada nos cambie,(Me Llamo) Sebastián,NM
T1_TRAIN_0918,Entre Tu Cuerpo y el Mio,"Milly Quezada,Los Vecinos",NM
T1_TRAIN_0919,Entre la Guerra y el Amor,Delux (MEX),NM
T1_TRAIN_0920,​​la mujer de la arena,9ckles,NM
T1_TRAIN_0921,Arrasando,Thalía,M
T1_TRAIN_0922,Palabrutas,Magnatiz,M
T1_TRAIN_0923,No vuelvas sin ella,La Frontera,NM
T1_TRAIN_0924,Cuerpo en Venta,"Noriel (Ft. Almighty, Myke Towers & Rauw Alejandro)",M
T1_TRAIN_0925,Chambonea,Nicky Jam,M
T1_TRAIN_0926,Me Llamo Raquel,Banda Machos,M
T1_TRAIN_0927,Si Me Recuerdas,Los Bukis,NM
T1_TRAIN_0928,Olvídala,3AM (Ft. Beret),NM
T1_TRAIN_0929,Hay Cariño,Víctor Manuelle,M
T1_TRAIN_0930,Es Un Secreto,Plan B,M
T1_TRAIN_0931,Soledad en mi,La Musicalité,NM
T1_TRAIN_0932,Contradicciones,SFDK,NM
T1_TRAIN_0933,Condename a tu amor,Tito Rojas,NM
T1_TRAIN_0934,Ojalá Que Te Mueras,Pesado,M
T1_TRAIN_0935,Corazón Partío,Alejandro Sanz,NM
T1_TRAIN_0936,La Difícil,Bad Bunny,M
T1_TRAIN_0937,Luna Llena,Elvis Crespo,NM
T1_TRAIN_0938,Serenata Sin Luna,José Alfredo Jiménez,NM
T1_TRAIN_0939,PORQUE YA NO ME QUIERES,La Mafia del Amor,NM
T1_TRAIN_0940,Las nubes se quedaron,Carlos Cartoon,NM
T1_TRAIN_0941,La Negra Tomasa,Compay Segundo,NM
T1_TRAIN_0942,Tatuajes,Joan Sebastian,NM
T1_TRAIN_0943,La Ultima Copa,Los Player's,NM
T1_TRAIN_0944,No Me Se Rajar,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_0945,Cheque en blanco,Natos y Waor (Ft. Zetazen),M
T1_TRAIN_0946,La Nave del Olvido,José José,NM
T1_TRAIN_0947,Las nachas,Banda Machos,M
T1_TRAIN_0948,Descuide,Grupo Montéz De Durango,NM
T1_TRAIN_0949,Ángel de amor,Maná,NM
T1_TRAIN_0950,Golpes En El Corazón,Los Tigres Del Norte,NM
T1_TRAIN_0951,El Juidero,Chimbala & Bulin 47,M
T1_TRAIN_0952,El Día Que Me Quieras,Luis Miguel,NM
T1_TRAIN_0953,La Vuelta Al Mundo,Calle 13,NM
T1_TRAIN_0954,La Modelo,Ozuna (Ft. Cardi B),M
T1_TRAIN_0955,Me Fallaste,Eddie Santiago,M
T1_TRAIN_0956,Desátame,Mónica Naranjo,NM
T1_TRAIN_0957,Solamente una vez,Agustín Lara,NM
T1_TRAIN_0958,"Y, ¿Si Fuera Ella?",Alejandro Sanz,NM
T1_TRAIN_0959,Cabrón y Vago (Version Banda),El Fantasma & Los Dos Carnales,NM
T1_TRAIN_0960,Dígale,David Bisbal,NM
T1_TRAIN_0961,Si Se Da,Myke Towers & Farruko,M
T1_TRAIN_0962,La última fiesta,Santropia,NM
T1_TRAIN_0963,Se Viene,Bersuit Vergarabat,NM
T1_TRAIN_0964,El Jinete,José Alfredo Jiménez,NM
T1_TRAIN_0965,Así Fue,Elvis Martinez Smith,NM
T1_TRAIN_0966,Un toque de misterio,Ricardo Montaner,NM
T1_TRAIN_0967,Que Paso?,Gren4up (Ft. Brayan Trampa & Various Artists),M
T1_TRAIN_0968,El Caballo Blanco,José Alfredo Jiménez,NM
T1_TRAIN_0969,Tengo Miedo,Ramón Ayala y Sus Bravos Del Norte,NM
T1_TRAIN_0970,Sobredosis,Romeo Santos (Ft. Ozuna),M
T1_TRAIN_0971,No Te Soporto Más,Rollo California,NM
T1_TRAIN_0972,Dime Que Sí,Jay Wheeler & DJ Nelson,NM
T1_TRAIN_0973,Si Tú Supieras,Alejandro Fernández,NM
T1_TRAIN_0974,No Queda Nada,Arca,NM
T1_TRAIN_0975,El avión de la muerte,Los Tigres Del Norte,NM
T1_TRAIN_0976,Detrás de mi ventana,Yuri (MEX),NM
T1_TRAIN_0977,Llora corazón,José José,NM
T1_TRAIN_0978,Detenedla Ya,Emmanuel,NM
T1_TRAIN_0979,No Pares,Nico Rengifo,NM
T1_TRAIN_0980,Volveré,Diego Verdaguer,NM
T1_TRAIN_0981,Como Quieres Que Te Olvide?,Pedro Fernández,NM
T1_TRAIN_0982,Me niegas tanto amor,Pedro conga,NM
T1_TRAIN_0983,Fresa,TINI & Lalo Ebratt,NM
T1_TRAIN_0984,Clavado en un Bar,Maná,M
T1_TRAIN_0985,Te Hacen Falta Vitaminas,Soda Stereo,NM
T1_TRAIN_0986,Espacio sideral,Jesse & Joy,NM
T1_TRAIN_0987,Alerta Roja,"Daddy Yankee (Ft. Alexio, Arcángel, Brytiago, Cosculluela, De La Ghetto, El Micha, Farruko, Gente de Zona, J Balvin, Kafu Banton, Mozart La Para, Nicky Jam, Plan B, Secreto El Famoso Biberón & Zion)",M
T1_TRAIN_0988,Barcos hundidos,AMBKOR,NM
T1_TRAIN_0989,Para Que Tantos Besos,Noel Torres,NM
T1_TRAIN_0990,El Próximo Tonto,Banda Machos,M
T1_TRAIN_0991,Nada será igual,La Quinta Estación,NM
T1_TRAIN_0992,En La Calle Muero,Endo y Lele (Ft. Ñengo Flow),NM
T1_TRAIN_0993,Baila Baila Baila,Ozuna,M
T1_TRAIN_0994,Te Equivocaste,Yuridia,NM
T1_TRAIN_0995,Altata,Rangy (Ft. Tiago (MEX)),M
T1_TRAIN_0996,Brindemos,Anuel AA (Ft. Ozuna),M
T1_TRAIN_0997,El Lago,Mägo de Oz,NM
T1_TRAIN_0998,Tú Me Salvaste,Maná,NM
T1_TRAIN_0999,P FKN R,"Bad Bunny, Kendo Kaponi & Arcángel",M
T1_TRAIN_1000,Pa’ que afinquen,Cheo Feliciano,NM
T1_TRAIN_1001,Las Piedras Rodantes,El Tri,NM
T1_TRAIN_1002,Arrepentido,Sôber,NM
T1_TRAIN_1003,La Negra Cruz,Los Cadetes De Linares,NM
T1_TRAIN_1004,Quiúboles Que,C-Kan & Dharius,NM
T1_TRAIN_1005,La Fuerza del Destino,Mecano,NM
T1_TRAIN_1006,Aunque Me Duela el Alma,Joan Sebastian,NM
T1_TRAIN_1007,Soñadora,Verónica castro,NM
T1_TRAIN_1008,Seducción,Thalía,M
T1_TRAIN_1009,Ya Es Muy Tarde,La Arrolladora Banda El Limón De René Camacho,NM
T1_TRAIN_1010,"Guitarras, lloren guitarras",Cuco Sanchez,NM
T1_TRAIN_1011,El Naufrago,Karma Sudaca,NM
T1_TRAIN_1012,Como Yo Nadie Te Ha Amado (This Ain’t A Love Song),Bon Jovi,M
T1_TRAIN_1013,¿Dónde jugarán las niñas?,Renee Goust,NM
T1_TRAIN_1014,El Malasuerte,Maldita Vecindad y Los Hijos del Quinto Patio,NM
T1_TRAIN_1015,La Novela,Fulanito,NM
T1_TRAIN_1016,De Fiesta En Fiesta,Mercedes Sosa,NM
T1_TRAIN_1017,Otra Vez Me Enamore,Juan Gabriel,NM
T1_TRAIN_1018,Escápate Conmigo,Wisin (Ft. Ozuna),M
T1_TRAIN_1019,Pedacito De Cielo,Christian Daniel,M
T1_TRAIN_1020,Corazón de Piedra,Xavi (MEX),NM
T1_TRAIN_1021,Prrrum,Cosculluela,NM
T1_TRAIN_1022,Cuál Es el Tabaco Más Caro Que Hay,Kinder Malo (Ft. Cecilio G.),M
T1_TRAIN_1023,Safari,"J Balvin (Ft. BIA, Pharrell Williams & Sky Rompiendo)",M
T1_TRAIN_1024,La Pinata,El Compa Chuy,NM
T1_TRAIN_1025,El Hijo Desobediente,Jorge Gamboa,NM
T1_TRAIN_1026,Nunca te doblarás,Jaguares,NM
T1_TRAIN_1027,Incondicional,Prince Royce,NM
T1_TRAIN_1028,Culpa al Corazón,Prince Royce,NM
T1_TRAIN_1029,Te Busco,Sech (Ft. Alex Rose),M
T1_TRAIN_1030,Zun Zun Rompiendo Caderas,Wisin & Yandel,M
T1_TRAIN_1031,Juguete,"Yan Block, NTG & SAIKO",M
T1_TRAIN_1032,Mi Rechazo,Vicente Fernández Jr. (Ft. LMT (MEX)),NM
T1_TRAIN_1033,Ay Mami,"Tito ""El Bambino"" (Ft. Bryant Myers)",M
T1_TRAIN_1034,Noche de Sexo,Wisin & Yandel (Ft. Romeo Santos),M
T1_TRAIN_1035,Chico Enamorado,El Ezequiel,M
T1_TRAIN_1036,Me Gusta Tu Vieja,Banda MS de Sergio Lizárraga,M
T1_TRAIN_1037,Ni Freud Ni Tu Mamá,Belinda,NM
T1_TRAIN_1038,El Bigote,Banda R-15,NM
T1_TRAIN_1039,Jamás,Camilo Sesto,NM
T1_TRAIN_1040,Nosotros,Pedro Junco Jr.,NM
T1_TRAIN_1041,DIME QUIÉN????,Rauw Alejandro,NM
T1_TRAIN_1042,El Idiota,Eddy Herrera,NM
T1_TRAIN_1043,Sólo para Ti,Camila,NM
T1_TRAIN_1044,En el Último Trago,José Alfredo Jiménez,NM
T1_TRAIN_1045,El Pecado,Amanda Miguel,M
T1_TRAIN_1046,El Amigo,Romeo Santos (Ft. Julio Iglesias),NM
T1_TRAIN_1047,Nomas Por Tu Culpa,Los Huracanes Del Norte,M
T1_TRAIN_1048,No Era Necesario,Reyli,NM
T1_TRAIN_1049,Morena Ven,Los Hermanos Rosario,M
T1_TRAIN_1050,Algo Contigo,Rita Payés & Elisabeth Roma,NM
T1_TRAIN_1051,Estamos Arriba,Bad Bunny & Myke Towers,M
T1_TRAIN_1052,El Teléfono,"Anonimus, Noriel & Ele A El Dominio (Ft. Lyanno)",M
T1_TRAIN_1053,Dímelo (I Need To Know),Marc Anthony,NM
T1_TRAIN_1054,Muriendo De Envidia,C. Tangana & Eliades Ochoa,M
T1_TRAIN_1055,Sin un Amor,Carlos Rivera,NM
T1_TRAIN_1056,Amor de pobre,José Alfredo Jiménez,NM
T1_TRAIN_1057,Qué Hay de Malo,Farruko,NM
T1_TRAIN_1058,Los Malaventurados No Lloran,PXNDX,NM
T1_TRAIN_1059,Manías,Thalía,NM
T1_TRAIN_1060,Debajo de Tu Piel,Caifanes,NM
T1_TRAIN_1061,te pongo mal(prendelo),Kali Uchis (Ft. Jowell & Randy),M
T1_TRAIN_1062,De Que Sirvio,Big Circo,NM
T1_TRAIN_1063,No Quiero Perderme Ni Un Segundo Más De Ti,Hugo Cobo,NM
T1_TRAIN_1064,¿Qué Se Puede Hacer Salvo Ver Películas?,La Máquina De Hacer Pájaros,NM
T1_TRAIN_1065,No Vale La Pena,Juan Gabriel,NM
T1_TRAIN_1066,Carolina,Pibes Chorros,M
T1_TRAIN_1067,Mi chaqueta de cuero,C.R.O (Bardero$),M
T1_TRAIN_1068,El Maleante,Héctor & Tito,NM
T1_TRAIN_1069,Pobre De Ti,Tijuana No!,NM
T1_TRAIN_1070,Laberinto,Tomás del Real,NM
T1_TRAIN_1071,Me estás atrapando otra vez,Mancha De Rolando,NM
T1_TRAIN_1072,Ella se Fue,Kevin Kaarl (Ft. Ed Maverick),NM
T1_TRAIN_1073,El Columpio,Los Rieleros Del Norte,M
T1_TRAIN_1074,La Foto de los Dos,Carlos Vives,NM
T1_TRAIN_1075,Baracunatana,Aterciopelados,M
T1_TRAIN_1076,Me Gustas Tu,Manu Chao,NM
T1_TRAIN_1077,Ansias,Ledesma (Ft. Rude Girl (La Atrevida)),M
T1_TRAIN_1078,La Santa,Bad Bunny & Daddy Yankee,M
T1_TRAIN_1079,"Cómo Te Va, Mi Amor",Pandora,NM
T1_TRAIN_1080,Pepe,Jeans,NM
T1_TRAIN_1081,La Chancla,La Bala,NM
T1_TRAIN_1082,Atrapados En El Ascensor,Un pinguino en mi ascensor,M
T1_TRAIN_1083,El Diablo Güero,Jonaz (Ft. Victoria Kühne),NM
T1_TRAIN_1084,La Ciudad De La Esperanza,Panteón Rococó,M
T1_TRAIN_1085,5 Letras,Alexis y Fido,M
T1_TRAIN_1086,TUSA (KAROL G & Nicki Minaj) Cover,AleXa,NM
T1_TRAIN_1087,QUE ME FALTE TODO,Luck Ra & Abel Pintos,NM
T1_TRAIN_1088,El mundo es tuyo (en vivo),Gerardo Ortiz,NM
T1_TRAIN_1089,Hablamos Mañana,"Bad Bunny, Duki & Pablo Chill-E",M
T1_TRAIN_1090,Ella es todo,Alberto Gambino,M
T1_TRAIN_1091,La Manzanita,Chicano Batman,NM
T1_TRAIN_1092,La Rompe Corazones,Daddy Yankee (Ft. Ozuna),M
T1_TRAIN_1093,El Teke Teke,Crazy Design (Ft. Carlitos Wey),M
T1_TRAIN_1094,Donde Brilla el Sol,Amanda Miguel,NM
T1_TRAIN_1095,Solo importas tú,Franco De Vita,NM
T1_TRAIN_1096,La Gata Montesa,Ismael Rivera,M
T1_TRAIN_1097,Corrido de Nicolaza,El compadre enamorado Jose Luis Chavez,NM
T1_TRAIN_1098,Trucho,Rochy RD (Ft. Kiko El Crazy),NM
T1_TRAIN_1099,América,José Luis Perales,NM
T1_TRAIN_1100,El Doble R (En Vivo),Los Plebes del Rancho de Ariel Camacho & Enigma Norteño,NM
T1_TRAIN_1101,Ella se hizo deseo,Tito Rojas,M
T1_TRAIN_1102,Mátalos a Todos,Duo Kie,M
T1_TRAIN_1103,Yo Por Él,Irán Castillo,NM
T1_TRAIN_1104,"Lo Que Pasó, Pasó",Daddy Yankee,M
T1_TRAIN_1105,Que No Quede Huella,Bronco,NM
T1_TRAIN_1106,Luna Negra,Rey Ruiz,NM
T1_TRAIN_1107,Mi Ranchito / La Feria de las Flores / Los Pájaros / La Vaquilla / Mi Gusto Es / Árboles de la Barranca (En Vivo),"Carín León (Ft. Chuy Lizárraga y Su Banda Tierra Sinaloense, El Coyote Y Su Banda Tierra Santa, El Mimoso Luis Antonio López, Gera MX, Joel Elizalde, Jovanny Cadena Y Su Estilo Privado & Mario ""El Cachorro"" Delgado)",NM
T1_TRAIN_1108,Vale la Pena el Placer,Romeo Santos,M
T1_TRAIN_1109,Como si fuera importante,DrefQuila,NM
T1_TRAIN_1110,Safaera,"Bad Bunny, Jowell & Randy & Ñengo Flow",M
T1_TRAIN_1111,Nada Personal,Soda Stereo,M
T1_TRAIN_1112,Afuera,Caifanes,NM
T1_TRAIN_1113,La Mamá de la Mamá,"El Alfa, CJ & Chael Produciendo (Ft. El Cherry Scom)",M
T1_TRAIN_1114,El Loco Más Loco,Cartel de Santa,M
T1_TRAIN_1115,Por la Fuerza de la Razón,Criminal,NM
T1_TRAIN_1116,Voy Pa’llá,Antony Santos,M
T1_TRAIN_1117,Juliana,DLG (Dark Latin Groove) (Ft. Cuco Valoy),M
T1_TRAIN_1118,Sobreviviré,Mónica Naranjo,NM
T1_TRAIN_1119,La Bolsa,Bersuit Vergarabat,NM
T1_TRAIN_1120,Aléjate de Mí,Camila,NM
T1_TRAIN_1121,Decisión,Bardero$ (Ft. P1cky),NM
T1_TRAIN_1122,​mucho texto,RENEE,NM
T1_TRAIN_1123,Voy A Llenarte Toda,José José,NM
T1_TRAIN_1124,Caras Sucias,Zar1 & El$$o Rodríguez,NM
T1_TRAIN_1125,No Te Hagas La Loca,Noriel (Ft. Manuel Turizo),M
T1_TRAIN_1126,Besándote,Los Auténticos Decadentes,NM
T1_TRAIN_1127,El Rey Del Rodeo Medley: Ella Es Así / Suficiente Amor / Eclipse / ¿Cómo Le Haré?,La Casetera (Ft. Destiny Navaira & Rigo Navaira),NM
T1_TRAIN_1128,ESTILAZO,Marshmello (Ft. Tokischa),M
T1_TRAIN_1129,Enamorada Y Herida,Marisela,NM
T1_TRAIN_1130,Tan Enamorados,CNCO,NM
T1_TRAIN_1131,No Te Equivoques,The Rudeboyz (Ft. Greeicy),M
T1_TRAIN_1132,Despacio,"NATTI NATASHA, Nicky Jam & Manuel Turizo (Ft. DJ Luian, Mambo Kingz & Myke Towers)",M
T1_TRAIN_1133,Uno Entre Mil,Mijares,NM
T1_TRAIN_1134,Descansa en Paz Yeruza,"Jonna Torres, Jota Rivers, Palerrmo, Dei V, Clue (PR), Rvsell, YOVNGCHIMI, Espano, JonLee (PR) & Mathew (Ft. KAY KAY (PR) & Sahir)",M
T1_TRAIN_1135,A Los Cuatro Vientos,Elenco de Violetta (Ft. Rock Bones & TINI),NM
T1_TRAIN_1136,El de la Chevy,Junior H,NM
T1_TRAIN_1137,Se Desvive Por Ella (Remix),"La Sista, Miky Woodz & Darkiel (Ft. Casper Mágico & Pusho)",M
T1_TRAIN_1138,El verde de tus ojos,Raphael (ESP),NM
T1_TRAIN_1139,Toca Toca,Fly Project,NM
T1_TRAIN_1140,Desafiar la Gravedad,Danna Paola & Ceci de la Cueva,NM
T1_TRAIN_1141,Salomé,Chayanne,M
T1_TRAIN_1142,Tu Nuevo Cariñito,Los Rieleros Del Norte,M
T1_TRAIN_1143,Maliante HP,Benny Benni (Ft. Anuel AA),M
T1_TRAIN_1144,QUEMA,"Ryan Castro, Peso Pluma & SOG",M
T1_TRAIN_1145,La camioneta gris,Los Tigres Del Norte,NM
T1_TRAIN_1146,Desesperadamente,Eydie Gormé & Los Panchos,NM
T1_TRAIN_1147,La Bebecita*,Casper Mágico & Anuel AA,M
T1_TRAIN_1148,PARA AMARTE A TI,KHEA & Tiago PZK,NM
T1_TRAIN_1149,Hijo De La Garita (En Vivo),Juanpa Salazar,NM
T1_TRAIN_1150,Se Me Perdió La Cadenita,La Sonora Dinamita,NM
T1_TRAIN_1151,Porque Te Vas,Jeanette,NM
T1_TRAIN_1152,Pobre Loco,Duelo,NM
